3457.906020 9.111000 0.038000
3464.892510 9.090000 0.035000
3468.896520 9.107000 0.031000
3472.914980 9.148000 0.032000
3476.894110 9.171000 0.041000
3479.897360 9.241000 0.038000
3487.871590 9.452000 0.033000
3490.863440 9.542000 0.037000
3499.843830 9.829000 0.037000
3502.826810 9.926000 0.040000
3508.922270 10.096000 0.030000
3511.804210 10.209000 0.031000
3515.805870 10.304000 0.034000
3524.765210 10.558000 0.037000
3526.854390 10.623000 0.037000
3529.764940 10.700000 0.037000
3538.750490 10.945000 0.030000
3543.716360 11.074000 0.034000
3550.806490 11.242000 0.037000
3553.702330 11.291000 0.031000
3555.820220 11.642000 0.030000
3559.677360 11.400000 0.041000
3561.694230 11.497000 0.032000
3563.681770 11.511000 0.032000
3569.741390 11.663000 0.031000
3571.741110 11.712000 0.033000
3574.757880 11.703000 0.033000
3576.773040 11.796000 0.033000
3587.760930 12.057000 0.032000
3590.605970 12.057000 0.032000
3596.665660 12.267000 0.033000
3602.647490 12.326000 0.037000
3617.605750 12.668000 0.040000
3620.525620 12.689000 0.034000
3622.597980 12.700000 0.035000
3626.598760 12.738000 0.031000
3629.623770 13.079000 0.039000
3631.619830 12.820000 0.039000
3634.573970 12.946000 0.041000
3637.602250 12.909000 0.034000
3641.552570 12.784000 0.032000
3643.600360 12.934000 0.039000
3647.548290 12.938000 0.029000
3650.512330 12.888000 0.038000
3657.556580 12.826000 0.039000
3668.527700 12.400000 0.031000
3671.519230 12.412000 0.034000
3678.501700 12.030000 0.039000
3820.912890 8.938000 0.040000
3828.911420 9.234000 0.036000
3832.906960 9.374000 0.037000
3836.904070 9.547000 0.039000
3848.893760 9.969000 0.047000
3851.874580 10.111000 0.042000
3860.845490 10.366000 0.034000
3862.856170 10.471000 0.034000
3864.832590 10.577000 0.034000
3866.834290 10.604000 0.034000
3868.841890 10.629000 0.038000
3870.806910 10.748000 0.035000
3872.829260 10.810000 0.035000
3880.805400 11.060000 0.034000
3883.805250 11.155000 0.034000
3887.791830 11.306000 0.037000
3892.754000 11.394000 0.032000
3894.755500 11.458000 0.031000
3900.738530 11.659000 0.038000
3902.755200 11.719000 0.033000
3907.715610 11.865000 0.036000
4191.906370 11.445000 0.034000
4204.916750 11.919000 0.033000
4208.907380 11.908000 0.042000
4215.887730 12.176000 0.034000
4227.844180 12.562000 0.032000
4229.856490 12.625000 0.032000
4232.822520 12.683000 0.030000
4235.815020 12.775000 0.030000
4247.784400 12.967000 0.031000
4253.773960 13.313000 0.033000
4256.765470 13.316000 0.030000
4272.723120 14.108000 0.032000
4274.736800 14.211000 0.029000
4283.786340 14.477000 0.038000
4285.775190 13.872000 0.035000
4293.755980 13.979000 0.029000
4295.763800 14.121000 0.031000
4299.750760 14.073000 0.031000
4301.735510 14.553000 0.032000
4303.726240 14.340000 0.030000
4305.726340 14.020000 0.030000
4307.648280 14.543000 0.031000
4317.595410 13.942000 0.028000
4330.580830 13.539000 0.029000
4332.580140 13.287000 0.031000
4334.647250 13.592000 0.029000
4338.636100 13.546000 0.033000
4340.688160 13.448000 0.036000
4342.681660 13.891000 0.035000
4345.519890 13.051000 0.036000
4347.535430 13.038000 0.033000
4349.606290 12.919000 0.041000
4351.605800 13.010000 0.037000
4354.596530 12.815000 0.030000
4356.618580 12.926000 0.033000
4358.622870 12.856000 0.032000
4360.582190 12.742000 0.033000
4362.618870 12.503000 0.030000
4364.592040 12.609000 0.031000
4368.567910 12.499000 0.037000
4372.590120 12.187000 0.041000
4378.557900 11.853000 0.034000
4381.527080 11.764000 0.040000
4383.580870 11.563000 0.034000
4386.539080 11.231000 0.030000
4388.522820 10.842000 0.030000
4392.532390 10.627000 0.039000
4403.511390 9.752000 0.036000
4409.507950 9.341000 0.035000
4557.903750 11.772000 0.032000
4561.906060 11.866000 0.031000
4565.907080 11.989000 0.029000
4569.912550 12.128000 0.031000
4573.896100 12.225000 0.030000
4577.886150 12.377000 0.035000
4583.902820 12.467000 0.031000
4587.863030 12.544000 0.035000
4590.865600 12.878000 0.036000
4593.854770 12.688000 0.029000
4596.847220 12.882000 0.033000
4601.845500 12.981000 0.029000
4606.910650 13.091000 0.035000
4609.826090 13.175000 0.034000
4611.852590 13.182000 0.034000
4616.877820 13.248000 0.039000
4623.780790 13.129000 0.033000
4627.796950 13.337000 0.032000
