2143.891420 12.551000 0.071000
3450.625080 13.064000 0.073000
2521.875700 29.999000 0.045000
2545.796010 13.140000 0.035000
2628.672050 12.836000 0.041000
2947.779720 13.113000 0.034000
1963.548960 13.423000 0.050000
2216.773260 13.189000 0.048000
2230.760660 13.361000 0.049000
2233.807840 13.351000 0.055000
2239.737050 13.723000 0.053000
2240.742700 12.532000 0.053000
2241.741830 13.033000 0.053000
2242.732100 12.561000 0.057000
2252.711330 12.707000 0.060000
2254.711380 13.005000 0.062000
1868.747340 12.259000 0.064000
1869.742020 12.940000 0.059000
1870.749860 12.450000 0.070000
1872.752410 12.401000 0.069000
1873.763670 13.131000 0.061000
1875.752270 13.092000 0.059000
1876.742110 12.736000 0.046000
1877.757560 13.162000 0.045000
1878.741740 12.806000 0.048000
1879.726480 13.110000 0.052000
1880.727190 12.825000 0.061000
1881.726160 13.122000 0.053000
1884.705470 12.944000 0.052000
1885.718030 12.527000 0.045000
1886.719390 12.948000 0.049000
1887.705800 12.396000 0.051000
1888.709700 13.272000 0.054000
1889.708730 12.241000 0.053000
1899.686060 12.747000 0.045000
1900.695340 13.175000 0.047000
1902.670690 13.210000 0.046000
1903.689540 12.896000 0.052000
1904.672430 13.097000 0.051000
1905.674660 12.921000 0.045000
1907.679560 13.009000 0.046000
1908.671760 12.377000 0.047000
1913.646240 13.010000 0.043000
1914.664540 12.456000 0.042000
1915.664020 13.102000 0.047000
1918.643430 12.622000 0.043000
1919.652160 12.938000 0.041000
1920.651870 12.652000 0.046000
1921.649600 13.145000 0.041000
1922.648970 12.872000 0.045000
1923.642060 13.029000 0.045000
1924.639380 12.864000 0.047000
1925.644740 12.989000 0.050000
1926.636560 12.926000 0.045000
1929.635700 12.216000 0.044000
1930.633730 13.104000 0.044000
1931.624310 12.471000 0.046000
1932.625750 13.165000 0.043000
1933.625210 12.587000 0.046000
1934.617900 13.024000 0.041000
1935.570180 12.434000 0.045000
1937.608060 12.643000 0.042000
1939.595070 12.662000 0.042000
1941.596550 12.768000 0.042000
1945.589920 12.943000 0.043000
1947.591350 12.899000 0.043000
1949.581390 12.949000 0.043000
1950.585800 12.298000 0.061000
1952.576200 12.260000 0.055000
1954.561940 12.384000 0.049000
1958.553240 12.657000 0.047000
1961.545480 12.995000 0.047000
1965.535490 13.209000 0.045000
1994.510220 12.390000 0.059000
2115.941190 13.139000 0.057000
2133.905930 12.795000 0.058000
2167.811000 13.030000 0.058000
2168.894850 12.881000 0.059000
2171.845740 13.160000 0.059000
2173.825900 13.122000 0.064000
2183.829640 12.596000 0.053000
2184.833870 13.207000 0.060000
2185.887440 12.872000 0.053000
2189.843690 12.852000 0.052000
2191.793960 12.822000 0.057000
2193.778630 12.794000 0.057000
2194.879420 12.374000 0.058000
2196.830820 12.265000 0.059000
2198.773420 12.425000 0.056000
2201.799110 13.075000 0.053000
2203.774580 13.072000 0.053000
2212.730420 12.741000 0.052000
2213.775870 13.086000 0.051000
2215.726090 12.885000 0.054000
2222.710790 13.113000 0.053000
2224.767900 13.054000 0.052000
2225.828510 12.903000 0.050000
2227.705560 12.563000 0.052000
2232.766820 13.209000 0.054000
2234.773380 12.653000 0.057000
2235.752350 13.110000 0.058000
2236.780040 12.249000 0.057000
2502.910930 12.824000 0.048000
2558.814600 13.180000 0.050000
2560.804990 13.278000 0.045000
2562.797300 13.171000 0.055000
2564.794040 13.352000 0.042000
2566.800190 12.949000 0.046000
2621.746470 13.161000 0.036000
2623.703290 13.218000 0.037000
2625.686530 13.294000 0.037000
2628.663070 12.845000 0.038000
2631.797860 12.632000 0.046000
2635.656470 12.375000 0.041000
2639.669530 12.617000 0.038000
2641.679100 12.672000 0.037000
2643.688700 12.820000 0.039000
2645.675080 12.827000 0.038000
2650.629710 12.627000 0.035000
2654.639220 12.307000 0.040000
2657.672560 13.145000 0.038000
2659.684310 13.115000 0.040000
2661.681460 13.177000 0.040000
2665.670650 12.979000 0.038000
2667.670110 12.558000 0.039000
2669.659500 12.314000 0.037000
2671.658590 12.179000 0.041000
2673.653050 12.414000 0.040000
2675.640800 12.584000 0.038000
2677.622520 12.700000 0.039000
2679.612670 12.676000 0.037000
2681.604420 12.732000 0.038000
2684.647450 13.297000 0.047000
2689.653420 13.067000 0.038000
2691.638360 13.083000 0.059000
2693.650730 12.965000 0.037000
2697.644760 13.124000 0.044000
2699.635100 13.197000 0.041000
2701.633060 13.107000 0.044000
2705.620940 12.954000 0.041000
2707.619050 12.791000 0.042000
2709.603290 12.400000 0.039000
2711.600300 12.390000 0.044000
2713.612420 12.429000 0.039000
2715.628970 12.571000 0.040000
2719.540250 12.639000 0.040000
2723.582660 12.846000 0.040000
2725.579330 12.922000 0.043000
2727.572870 12.903000 0.047000
2729.570840 13.020000 0.043000
2733.558640 12.986000 0.043000
2735.554130 13.069000 0.042000
2737.545910 13.026000 0.046000
2739.568470 13.111000 0.045000
2741.543580 13.142000 0.040000
2752.534250 12.913000 0.037000
2755.529810 12.465000 0.035000
2757.526620 12.542000 0.043000
2760.506200 13.117000 0.041000
2762.507290 13.219000 0.042000
2764.496290 13.075000 0.045000
2770.484760 12.599000 0.041000
2776.472540 12.408000 0.039000
2783.474870 13.117000 0.038000
2785.481180 13.358000 0.041000
2787.481030 13.017000 0.036000
2794.467850 13.074000 0.043000
2859.916470 13.053000 0.037000
2884.879470 13.200000 0.036000
2893.860160 12.731000 0.037000
2896.850270 13.039000 0.035000
2899.871170 12.954000 0.035000
2903.882500 12.943000 0.037000
2906.839740 12.544000 0.036000
2910.847270 12.753000 0.035000
2912.857480 12.878000 0.035000
2921.857340 12.387000 0.040000
2923.829810 12.357000 0.036000
2931.817420 12.839000 0.036000
2934.808750 13.166000 0.033000
2939.853400 13.245000 0.047000
2946.741990 12.376000 0.034000
2951.777320 13.105000 0.036000
2956.773420 12.826000 0.035000
2962.754010 12.974000 0.036000
2964.809400 13.086000 0.036000
2967.744540 12.484000 0.039000
2970.789580 13.293000 0.039000
2973.781900 12.958000 0.041000
2975.713840 12.811000 0.038000
2977.720600 12.944000 0.037000
