3089.810960 11.706000 0.033000
3105.704150 11.305000 0.027000
3385.872170 11.171000 0.026000
3388.862430 11.220000 0.030000
3391.855830 11.222000 0.024000
3395.844620 11.663000 0.025000
3453.686180 11.237000 0.026000
2653.870920 11.748000 0.023000
2659.856480 11.817000 0.029000
2664.846650 11.129000 0.024000
2668.870210 11.887000 0.027000
2672.863660 11.561000 0.024000
2678.825730 11.512000 0.022000
2683.826480 11.742000 0.024000
2685.823500 11.199000 0.023000
2693.806120 11.555000 0.025000
2698.827630 11.804000 0.028000
2700.814410 11.194000 0.026000
2710.763960 11.678000 0.023000
2712.757120 11.082000 0.024000
2717.768400 11.548000 0.030000
2720.716430 11.530000 0.027000
2722.726610 11.673000 0.024000
2724.736980 11.061000 0.028000
2726.736000 11.514000 0.032000
2730.727520 11.050000 0.034000
2733.716510 11.132000 0.023000
2734.785690 11.722000 0.027000
2736.698200 11.110000 0.024000
2738.705170 11.483000 0.024000
2740.698930 11.677000 0.022000
2750.681330 11.499000 0.024000
2752.666220 11.701000 0.024000
2755.637360 11.622000 0.024000
2761.627010 11.655000 0.023000
2763.625740 10.994000 0.023000
2766.661570 11.140000 0.031000
2776.583390 11.608000 0.024000
2783.609120 11.523000 0.022000
2787.570130 10.981000 0.022000
2793.545100 11.084000 0.025000
2796.546500 11.037000 0.029000
2810.517180 11.458000 0.024000
2812.517270 11.607000 0.021000
2820.524800 11.008000 0.020000
2832.471020 11.102000 0.022000
2834.476730 11.420000 0.023000
2842.487450 11.650000 0.028000
2845.483680 11.580000 0.022000
3032.873670 11.634000 0.030000
3036.863440 11.357000 0.034000
3041.865860 11.655000 0.030000
3054.823970 11.359000 0.022000
3057.823020 11.331000 0.024000
3060.812560 11.310000 0.024000
3069.796350 11.273000 0.027000
3071.792060 11.597000 0.028000
3076.795660 11.442000 0.024000
3081.748070 11.302000 0.036000
3085.760550 11.689000 0.034000
3087.759740 11.374000 0.032000
3092.720080 11.611000 0.032000
3096.729550 11.315000 0.023000
3098.719550 11.611000 0.024000
3100.736090 11.620000 0.028000
3102.748190 11.283000 0.028000
3111.668990 11.186000 0.023000
3113.690610 11.593000 0.023000
3115.689640 11.757000 0.025000
3122.657800 11.540000 0.023000
3124.684730 11.742000 0.021000
3132.625320 11.179000 0.026000
3155.573640 11.436000 0.031000
3162.532900 11.089000 0.032000
3164.552090 11.554000 0.023000
3167.555440 11.522000 0.023000
3177.493980 11.001000 0.025000
3404.814610 11.680000 0.028000
3411.806520 11.375000 0.026000
3414.795140 11.350000 0.025000
3417.786790 11.336000 0.026000
3420.777580 11.374000 0.028000
3425.768710 11.581000 0.030000
3439.727980 11.691000 0.026000
3443.717700 11.637000 0.027000
